ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12786672,JF346763,08/06/2022 11:14:00 AM,073XX S PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0735,007,17,67,05,1166281,1856129,2022,09/26/2022 04:46:54 PM,41.760790915,-87.666135373,"(41.760790915, -87.666135373)"
12786745,JF347164,08/06/2022 08:23:00 PM,005XX N STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,1834,018,42,8,03,1176278,1903807,2022,09/26/2022 04:46:54 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
12786792,JF348150,08/07/2022 05:25:00 PM,056XX W BELMONT AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,true,false,1633,016,30,15,03,1138271,1920712,2022,09/26/2022 04:46:54 PM,41.93856642,-87.767234734,"(41.93856642, -87.767234734)"
12786794,JF347972,08/07/2022 03:55:00 PM,034XX W ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,false,false,1133,011,24,29,03,1153524,1894495,2022,09/26/2022 04:46:54 PM,41.866334447,-87.711873946,"(41.866334447, -87.711873946)"
12786825,JF348031,08/07/2022 02:40:00 PM,053XX S PULASKI RD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0815,008,23,62,03,1150611,1868822,2022,09/26/2022 04:46:54 PM,41.795941684,-87.723237266,"(41.795941684, -87.723237266)"
12786861,JF348046,08/07/2022 05:10:00 AM,024XX W MOFFAT ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1434,014,1,22,05,1159860,1912222,2022,09/26/2022 04:46:54 PM,41.914850649,-87.688124501,"(41.914850649, -87.688124501)"
12786860,JF348006,08/03/2022 03:00:00 PM,045XX S LEAMINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0814,008,22,56,05,1142787,1874094,2022,09/26/2022 04:46:54 PM,41.810557694,-87.751797976,"(41.810557694, -87.751797976)"
12786880,JF346792,08/06/2022 03:32:00 PM,051XX S ELIZABETH ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,0934,009,20,61,03,1168860,1870747,2022,09/26/2022 04:46:54 PM,41.800849205,-87.656261348,"(41.800849205, -87.656261348)"
12786887,JF348172,08/07/2022 05:55:00 PM,039XX N KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1733,017,33,16,05,1154355,1925957,2022,09/26/2022 04:46:54 PM,41.9526524,-87.707981177,"(41.9526524, -87.707981177)"
12786889,JF348077,08/07/2022 05:14:00 PM,007XX N LOREL AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1524,015,37,25,03,1140542,1904359,2022,09/26/2022 04:46:54 PM,41.893650526,-87.759290438,"(41.893650526, -87.759290438)"
12786913,JF348275,08/07/2022 12:00:00 AM,019XX N WILMOT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1434,014,32,22,05,1160546,1912883,2022,09/26/2022 04:46:54 PM,41.916650292,-87.685585882,"(41.916650292, -87.685585882)"
12787039,JF348221,08/07/2022 12:00:00 AM,046XX N HERMITAGE AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1912,019,47,3,03,1163962,1930873,2022,09/26/2022 04:46:54 PM,41.965944335,-87.672526087,"(41.965944335, -87.672526087)"
12787088,JF348494,08/08/2022 03:15:00 AM,082XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0835,008,18,70,05,1156483,1849738,2022,09/26/2022 04:46:54 PM,41.743455913,-87.702217628,"(41.743455913, -87.702217628)"
12787142,JF348484,08/07/2022 12:30:00 PM,070XX S DORCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,5,43,05,1186750,1858747,2022,09/26/2022 04:46:54 PM,41.7675148,-87.591033336,"(41.7675148, -87.591033336)"
12787152,JF348563,08/06/2022 12:00:00 AM,049XX N MAGNOLIA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2033,020,46,3,05,1167046,1933087,2022,09/26/2022 04:46:54 PM,41.971953799,-87.66112299,"(41.971953799, -87.66112299)"
12787350,JF348668,08/07/2022 10:30:00 PM,026XX W HARRISON ST,0620,BURGLARY,UNLAWFUL ENTRY,SCHOOL - PRIVATE GROUNDS,false,false,1135,011,28,28,05,1158809,1897265,2022,09/26/2022 04:46:54 PM,41.873828974,-87.692396234,"(41.873828974, -87.692396234)"
12787419,JF348758,08/05/2022 04:00:00 PM,048XX S WESTERN AVE,0620,BURGLARY,UNLAWFUL ENTRY,PARK PROPERTY,false,false,0922,009,14,58,05,1161182,1872703,2022,09/26/2022 04:46:54 PM,41.806379228,-87.684365088,"(41.806379228, -87.684365088)"
12787437,JF348677,08/05/2022 08:30:00 PM,056XX S MOBILE AVE,0620,BURGLARY,UNLAWFUL ENTRY,PARK PROPERTY,false,false,0811,008,13,56,05,1135355,1866369,2022,09/26/2022 04:46:54 PM,41.789493708,-87.779240956,"(41.789493708, -87.779240956)"
12787471,JF348980,08/08/2022 11:35:00 AM,064XX S LAMON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0813,008,13,64,05,1144825,1861413,2022,09/26/2022 04:46:54 PM,41.775720885,-87.7446412,"(41.775720885, -87.7446412)"
12787506,JF348794,08/07/2022 08:00:00 AM,079XX S DREXEL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0624,006,8,44,05,1183609,1852575,2022,09/26/2022 04:46:54 PM,41.750652023,-87.602738456,"(41.750652023, -87.602738456)"
12787497,JF348998,08/05/2022 04:15:00 AM,020XX N OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1432,014,32,22,05,1160710,1913381,2022,09/26/2022 04:46:54 PM,41.91801344,-87.684969517,"(41.91801344, -87.684969517)"
12787501,JF348477,08/08/2022 02:00:00 AM,053XX S MELVINA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,true,false,0811,008,23,56,05,1135945,1868549,2022,09/26/2022 04:46:54 PM,41.795465562,-87.777025837,"(41.795465562, -87.777025837)"
12787509,JF349079,08/07/2022 06:00:00 PM,073XX S PHILLIPS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,003,7,43,05,1193919,1856803,2022,09/26/2022 04:46:54 PM,41.762007537,-87.564819986,"(41.762007537, -87.564819986)"
12787537,JF348760,08/07/2022 12:00:00 AM,074XX S KIMBARK AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,true,0324,003,8,43,03,1186167,1855982,2022,09/26/2022 04:46:54 PM,41.759941172,-87.593257453,"(41.759941172, -87.593257453)"
12787555,JF349027,08/06/2022 12:30:00 AM,075XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0624,006,6,69,03,1182866,1855292,2022,09/26/2022 04:46:54 PM,41.758125035,-87.605376887,"(41.758125035, -87.605376887)"
12787578,JF349037,08/08/2022 12:24:00 PM,105XX S EGGLESTON AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),false,false,2233,022,34,49,03,1175149,1835080,2022,09/26/2022 04:46:54 PM,41.702836339,-87.63426036,"(41.702836339, -87.63426036)"
12787596,JF349140,08/07/2022 05:00:00 PM,019XX W TAYLOR ST,0331,ROBBERY,ATTEMPT AGGRAVATED,SIDEWALK,false,false,1231,012,27,28,03,1163760,1895597,2022,09/26/2022 04:46:54 PM,41.869148947,-87.674265563,"(41.869148947, -87.674265563)"
12787640,JF349204,08/06/2022 10:00:00 PM,040XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1624,016,38,15,05,1135631,1926303,2022,09/26/2022 04:46:54 PM,41.953956137,-87.776804093,"(41.953956137, -87.776804093)"
12787630,JF349159,08/08/2022 12:00:00 AM,032XX W CHICAGO AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1121,011,27,23,03,1154812,1905151,2022,09/26/2022 04:46:54 PM,41.895549905,-87.706859996,"(41.895549905, -87.706859996)"
12787670,JF347823,08/07/2022 05:50:00 AM,075XX S COLES AVE,031A,ROBBERY,ARMED - HANDGUN,CTA BUS STOP,false,false,0421,004,7,43,03,1195686,1855945,2022,09/26/2022 04:46:54 PM,41.759609622,-87.558372185,"(41.759609622, -87.558372185)"
12787708,JF349281,08/04/2022 12:01:00 AM,021XX W MORSE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2411,024,50,2,05,1160596,1945910,2022,09/26/2022 04:46:54 PM,42.007277012,-87.68448335,"(42.007277012, -87.68448335)"
12787702,JF349205,08/06/2022 08:00:00 PM,047XX W JACKSON BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1113,011,28,25,03,1144792,1898270,2022,09/26/2022 04:46:54 PM,41.876862505,-87.743835075,"(41.876862505, -87.743835075)"
12787761,JF349425,08/06/2022 12:00:00 PM,003XX W OLD TOWN CT,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1821,018,27,8,05,1173587,1908458,2022,09/26/2022 04:46:54 PM,41.904227601,-87.63780571,"(41.904227601, -87.63780571)"
12787909,JF349474,08/08/2022 06:45:00 PM,007XX E 47TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,true,0221,002,4,38,03,1181891,1874009,2022,09/26/2022 04:46:54 PM,41.80950879,-87.608371773,"(41.80950879, -87.608371773)"
12788006,JF349313,08/08/2022 03:35:00 PM,068XX S HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,true,false,0723,007,6,68,03,1172151,1859408,2022,09/26/2022 04:46:54 PM,41.769661943,-87.644525308,"(41.769661943, -87.644525308)"
12788005,JF349556,08/08/2022 06:56:00 AM,099XX S WESTERN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,false,false,2211,022,19,72,05,1162130,1838759,2022,09/26/2022 04:46:54 PM,41.713212258,-87.681830995,"(41.713212258, -87.681830995)"
12788025,JF349552,08/06/2022 08:20:00 PM,056XX S RACINE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,VACANT LOT / LAND,false,false,0713,007,16,67,03,1169286,1867255,2022,09/26/2022 04:46:54 PM,41.791257542,-87.654800148,"(41.791257542, -87.654800148)"
12788065,JF349657,08/08/2022 07:50:00 PM,005XX E 50TH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0223,002,4,38,03,1180878,1871989,2022,09/26/2022 04:46:54 PM,41.803989131,-87.612149416,"(41.803989131, -87.612149416)"
12788097,JF349730,08/08/2022 01:30:00 PM,034XX W 65TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0831,008,23,66,05,1154658,1860975,2022,09/26/2022 04:46:54 PM,41.77432858,-87.708605612,"(41.77432858, -87.708605612)"
12788351,JF349952,08/08/2022 05:00:00 PM,0000X W 95TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,0634,006,21,49,03,1177762,1841949,2022,09/26/2022 04:46:54 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12790325,JF352148,08/10/2022 07:30:00 AM,018XX N HALSTED ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1813,018,43,7,05,1170679,1912279,2022,09/26/2022 04:46:54 PM,41.914776839,-87.648375395,"(41.914776839, -87.648375395)"
12791868,JF353294,08/11/2022 07:16:00 PM,048XX W IRVING PARK RD,031A,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,false,false,1634,016,45,15,03,1143426,1926154,2022,09/26/2022 04:46:54 PM,41.953404787,-87.748152109,"(41.953404787, -87.748152109)"
12781603,JF342045,08/02/2022 12:30:00 PM,089XX S EGGLESTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2223,022,21,71,05,1174863,1845702,2022,09/26/2022 04:46:54 PM,41.731990956,-87.634992132,"(41.731990956, -87.634992132)"
26993,JF364411,08/21/2022 07:33:00 AM,013XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,25,28,01A,1167980,1894084,2022,09/18/2022 04:45:51 PM,41.864907198,-87.658816577,"(41.864907198, -87.658816577)"
12798864,JF361944,08/18/2022 10:10:00 PM,023XX W BYRON ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1921,019,47,5,03,1160162,1925845,2022,09/26/2022 04:46:54 PM,41.952226809,-87.686637467,"(41.952226809, -87.686637467)"
26948,JF339741,08/01/2022 02:49:00 PM,011XX S TROY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,24,29,01A,1155534,1894957,2022,09/18/2022 04:45:51 PM,41.867562058,-87.704482591,"(41.867562058, -87.704482591)"
26973,JF354755,08/13/2022 12:59:00 AM,052XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1164904,1869960,2022,09/18/2022 04:45:51 PM,41.798774176,-87.670791596,"(41.798774176, -87.670791596)"
27014,JF376416,08/30/2022 04:46:00 PM,113XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1178821,1829624,2022,09/18/2022 04:45:51 PM,41.687781719,-87.620979701,"(41.687781719, -87.620979701)"
26966,JF348401,08/08/2022 12:52:00 AM,047XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1713,017,33,14,01A,1154194,1931243,2022,09/18/2022 04:45:51 PM,41.967160745,-87.708431316,"(41.967160745, -87.708431316)"
27004,JF371638,08/26/2022 07:49:00 PM,004XX N HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,true,1122,011,37,23,01A,1150978,1902700,2022,09/18/2022 04:45:51 PM,41.888900066,-87.721005715,"(41.888900066, -87.721005715)"
27016,JF377784,08/31/2022 04:50:00 PM,002XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,LIQUOR STORE,false,false,1114,011,28,26,01A,1149685,1901270,2022,09/18/2022 04:45:51 PM,41.885001213,-87.725791327,"(41.885001213, -87.725791327)"
26961,JF346676,08/06/2022 02:25:00 PM,026XX S TRIPP AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1031,010,22,30,01A,1148483,1886023,2022,09/18/2022 04:45:51 PM,41.843184863,-87.730598396,"(41.843184863, -87.730598396)"
26998,JF356096,08/14/2022 05:00:00 AM,070XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1190765,1858575,2022,09/18/2022 04:45:51 PM,41.766946791,-87.57632241,"(41.766946791, -87.57632241)"
26949,JF340568,08/01/2022 08:12:00 PM,021XX N NATCHEZ AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2512,025,29,19,01A,1132741,1913328,2022,09/18/2022 04:45:51 PM,41.918402263,-87.787731829,"(41.918402263, -87.787731829)"
26994,JF365808,08/22/2022 11:34:00 AM,096XX S MERRION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0431,004,7,51,01A,1192664,1841706,2022,09/18/2022 04:45:51 PM,41.720610715,-87.56991049,"(41.720610715, -87.56991049)"
26954,JF344513,08/04/2022 08:44:00 PM,104XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,022,34,49,01A,1173156,1835644,2022,09/18/2022 04:45:51 PM,41.704428202,-87.64154163,"(41.704428202, -87.64154163)"
27005,JF371773,08/26/2022 09:40:00 PM,027XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,1211,012,26,24,01A,1158012,1907868,2022,09/18/2022 04:45:51 PM,41.902940868,-87.695032866,"(41.902940868, -87.695032866)"
12782112,JF342668,08/03/2022 03:00:00 AM,095XX S VINCENNES AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2213,022,21,73,05,1170578,1841619,2022,09/26/2022 04:46:54 PM,41.720880947,-87.650808427,"(41.720880947, -87.650808427)"
27010,JF371622,08/26/2022 06:05:00 PM,059XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0824,008,16,66,01A,1160723,1865156,2022,09/18/2022 04:45:51 PM,41.785678771,-87.686256904,"(41.785678771, -87.686256904)"
26972,JF353547,08/13/2022 02:13:00 AM,034XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0834,008,18,70,01A,1154632,1851977,2022,09/18/2022 04:45:51 PM,41.749637155,-87.708940351,"(41.749637155, -87.708940351)"
26989,JF361990,08/19/2022 12:50:00 AM,002XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148433,1898503,2022,09/18/2022 04:45:51 PM,41.877432483,-87.730460291,"(41.877432483, -87.730460291)"
26967,JF352381,08/11/2022 05:28:00 AM,039XX S WESTERN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,12,61,01A,1161172,1878701,2022,09/18/2022 04:45:51 PM,41.822838671,-87.684235597,"(41.822838671, -87.684235597)"
26997,JF356096,08/14/2022 05:35:00 AM,070XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1190765,1858575,2022,09/18/2022 04:45:51 PM,41.766946791,-87.57632241,"(41.766946791, -87.57632241)"
26958,JF346162,08/06/2022 03:49:00 AM,004XX S CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0122,001,4,32,01A,1175595,1898323,2022,09/18/2022 04:45:51 PM,41.8763717,-87.630734709,"(41.8763717, -87.630734709)"
27013,JF375566,08/30/2022 12:19:00 AM,046XX N DOVER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,1165858,1930868,2022,09/18/2022 04:45:51 PM,41.965890278,-87.665555028,"(41.965890278, -87.665555028)"
26963,JF347428,08/07/2022 06:11:00 AM,018XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,2221,022,21,71,01A,1165392,1846980,2022,09/18/2022 04:45:51 PM,41.735703612,-87.669652251,"(41.735703612, -87.669652251)"
27001,JF367666,08/23/2022 05:04:00 PM,087XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0632,006,9,44,01A,1178240,1847019,2022,09/18/2022 04:45:51 PM,41.735529114,-87.622581019,"(41.735529114, -87.622581019)"
27006,JF371930,08/27/2022 01:55:00 AM,005XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,2223,022,21,71,01A,1174289,1847123,2022,09/18/2022 04:45:51 PM,41.735903129,-87.637052809,"(41.735903129, -87.637052809)"
27007,JF372013,08/27/2022 02:49:00 AM,008XX W 29TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0913,009,11,60,01A,1170935,1885619,2022,09/18/2022 04:45:51 PM,41.84161432,-87.648216747,"(41.84161432, -87.648216747)"
26982,JF358579,08/16/2022 10:52:00 AM,005XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0624,006,6,44,01A,1181085,1852741,2022,09/18/2022 04:45:51 PM,41.751165986,-87.611982398,"(41.751165986, -87.611982398)"
26964,JF347872,08/07/2022 03:02:00 PM,040XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1149437,1899354,2022,09/18/2022 04:45:51 PM,41.879748311,-87.726751761,"(41.879748311, -87.726751761)"
26996,JF366764,08/23/2022 12:08:00 AM,084XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,7,46,01A,1194633,1849605,2022,09/18/2022 04:45:51 PM,41.742238128,-87.562439521,"(41.742238128, -87.562439521)"
26984,JF352153,08/10/2022 09:13:00 PM,118XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0522,005,34,53,01A,1175098,1826358,2022,09/18/2022 04:45:51 PM,41.67890298,-87.634706134,"(41.67890298, -87.634706134)"
26981,JF356883,08/16/2022 10:23:00 AM,000XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,CTA PROPERTY,true,false,0731,007,6,69,01A,1177279,1859276,2022,09/18/2022 04:45:51 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
27000,JF367484,08/23/2022 03:25:00 PM,092XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,73,01A,1172606,1843423,2022,09/18/2022 04:45:51 PM,41.725787017,-87.643327357,"(41.725787017, -87.643327357)"
26957,JF346107,08/06/2022 02:33:00 AM,000XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",false,false,0623,006,6,44,01A,1177483,1852629,2022,09/18/2022 04:45:51 PM,41.750940757,-87.625185222,"(41.750940757, -87.625185222)"
27012,JF374070,08/28/2022 08:28:00 PM,019XX W MONTEREY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,POLICE FACILITY,false,false,2212,022,19,75,01A,1165742,1830843,2022,09/18/2022 04:45:51 PM,41.691413679,-87.668826246,"(41.691413679, -87.668826246)"
26952,JF342200,08/03/2022 01:28:00 AM,071XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0333,003,5,43,01A,1190785,1857840,2022,09/18/2022 04:45:51 PM,41.764929409,-87.576272815,"(41.764929409, -87.576272815)"
26995,JF366674,08/22/2022 09:47:00 PM,025XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1013,010,22,30,01A,1149681,1886591,2022,09/18/2022 04:45:51 PM,41.844720373,-87.726187239,"(41.844720373, -87.726187239)"
27009,JF372584,08/27/2022 03:48:00 PM,083XX S PAXTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,7,46,01A,1192299,1850064,2022,09/18/2022 04:45:51 PM,41.743554722,-87.570976224,"(41.743554722, -87.570976224)"
26959,JF346162,08/06/2022 04:17:00 AM,004XX S CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0122,001,4,32,01A,1175595,1898323,2022,09/18/2022 04:45:51 PM,41.8763717,-87.630734709,"(41.8763717, -87.630734709)"
26992,JF364408,08/21/2022 01:05:00 AM,047XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0935,009,11,61,01A,1172434,1873250,2022,09/18/2022 04:45:51 PM,41.807639693,-87.643080607,"(41.807639693, -87.643080607)"
26965,JF319261,08/06/2022 04:15:00 PM,008XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,8,69,01A,1183016,1852803,2022,09/18/2022 04:45:51 PM,41.751291477,-87.604904392,"(41.751291477, -87.604904392)"
27002,JF367830,08/23/2022 07:25:00 PM,006XX N DEARBORN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1832,018,42,8,01A,1175833,1904257,2022,09/18/2022 04:45:51 PM,41.892649581,-87.629682213,"(41.892649581, -87.629682213)"
26980,JF357790,08/15/2022 03:30:00 PM,046XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,1911,019,47,4,01A,1159536,1930648,2022,09/18/2022 04:45:51 PM,41.96541944,-87.688805858,"(41.96541944, -87.688805858)"
26950,JF338725,08/01/2022 08:55:00 PM,072XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2424,024,49,1,01A,1163243,1947985,2022,09/18/2022 04:45:51 PM,42.012915394,-87.674685821,"(42.012915394, -87.674685821)"
26969,JF354720,08/12/2022 11:43:00 PM,008XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,6,68,01A,1171770,1857771,2022,09/18/2022 04:45:51 PM,41.76517818,-87.645969835,"(41.76517818, -87.645969835)"
27015,JF377220,08/31/2022 09:30:00 AM,116XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,false,false,0532,005,9,53,01A,1178927,1827627,2022,09/18/2022 04:45:51 PM,41.682299252,-87.620652127,"(41.682299252, -87.620652127)"
26999,JF356096,08/14/2022 05:35:00 AM,070XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1190765,1858575,2022,09/18/2022 04:45:51 PM,41.766946791,-87.57632241,"(41.766946791, -87.57632241)"
26974,JF354939,08/13/2022 06:40:00 AM,094XX S ST LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0633,006,9,49,01A,1181894,1842480,2022,09/18/2022 04:45:51 PM,41.722989974,-87.609334163,"(41.722989974, -87.609334163)"
26955,JF344198,08/04/2022 04:50:00 PM,030XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,011,28,27,01A,1156160,1896545,2022,09/18/2022 04:45:51 PM,41.871907088,-87.702141566,"(41.871907088, -87.702141566)"
27011,JF373166,08/28/2022 02:39:00 AM,049XX W SUPERIOR ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1143326,1904516,2022,09/18/2022 04:45:51 PM,41.894029785,-87.749061702,"(41.894029785, -87.749061702)"
26985,JF359630,08/17/2022 03:17:00 AM,035XX W PERSHING RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0821,008,14,58,01A,1153438,1878511,2022,09/18/2022 04:45:51 PM,41.822474117,-87.712613764,"(41.822474117, -87.712613764)"
12801435,JF365497,08/22/2022 03:45:00 AM,038XX W FULLERTON AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2524,025,31,22,03,1150226,1915677,2022,09/26/2022 04:46:54 PM,41.92452491,-87.72342852,"(41.92452491, -87.72342852)"
12802058,JF366207,08/22/2022 01:25:00 PM,047XX W LE MOYNE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,2533,025,37,25,03,1144291,1909553,2022,09/26/2022 04:46:54 PM,41.907833786,-87.745390741,"(41.907833786, -87.745390741)"
